source_fips,target_fips,baseline_minutes,shared_border_edges,k_used,auc_inflation,auc_disconnection,worst_case_minutes,worst_case_disconnected_frac,restored_minutes,states,is_cross_state
47051,01071,66.869,30,20,0.0301,0.0000,80.082,0.0000,66.869,01+47,True
01083,47103,55.892,40,20,0.0000,0.0000,55.892,0.0000,55.892,01+47,True
01071,47115,30.041,26,20,0.1259,0.0000,81.447,0.0000,30.041,01+47,True
47103,01089,33.306,110,20,0.0019,0.0000,33.453,0.0000,33.306,01+47,True
06065,04012,151.647,81,20,0.0001,0.0000,151.676,0.0000,151.647,04+06,True
06025,04012,145.137,28,20,0.0223,0.0000,162.003,0.0000,145.137,04+06,True
04012,06071,192.202,142,20,0.0000,0.0000,192.202,0.0000,192.202,04+06,True
06071,04015,172.611,120,20,0.0004,0.0000,172.766,0.0000,172.611,04+06,True
04027,06025,77.533,85,20,0.0026,0.0000,78.247,0.0000,77.533,04+06,True
32017,04015,174.628,2,2,0.0000,0.0000,174.628,0.0000,174.628,04+32,True
32003,04015,162.511,177,20,0.0061,0.0000,163.741,0.0000,162.511,04+32,True
35023,04011,206.256,18,18,0.0257,0.0000,255.248,0.0000,206.256,04+35,True
35017,04011,151.569,6,6,0.0038,0.0000,153.228,0.0000,151.569,04+35,True
04011,35003,90.334,8,8,0.0623,0.0000,121.308,0.0000,90.334,04+35,True
35031,04001,156.891,40,20,0.0023,0.0000,157.763,0.0000,156.891,04+35,True
35003,04001,75.323,12,12,0.1870,0.0000,136.319,0.0000,75.323,04+35,True
04001,35045,279.215,52,20,0.0000,0.0000,279.215,0.0000,279.215,04+35,True
35023,04003,33.793,104,20,0.0437,0.0000,38.450,0.0000,33.793,04+35,True
04015,49025,151.077,2,2,0.0550,0.0000,176.025,0.0000,151.077,04+49,True
49037,04017,101.914,16,16,0.0000,0.0000,101.914,0.0000,101.914,04+49,True
04005,49025,89.066,22,20,0.1717,0.0000,317.132,0.0000,89.066,04+49,True
49037,04005,155.687,8,8,0.0000,0.0000,155.687,0.0000,155.687,04+49,True
04015,49053,26.005,64,20,0.0026,0.0000,26.165,0.0000,26.005,04+49,True
49037,04001,44.162,40,20,0.0493,0.0000,51.061,0.0000,44.162,04+49,True
22119,05073,95.906,2,2,0.0030,0.0000,96.777,0.0000,95.906,05+22,True
22027,05027,50.200,38,20,0.0317,0.0000,54.754,0.0000,50.200,05+22,True
22119,05027,76.820,58,20,0.0000,0.0000,76.820,0.0000,76.820,05+22,True
22123,05017,77.889,24,20,0.0143,0.0000,89.963,0.0000,77.889,05+22,True
22067,05003,49.220,70,20,0.0156,0.0000,51.670,0.0000,49.220,05+22,True
22111,05139,51.168,80,20,0.0000,0.0000,51.168,0.0000,51.168,05+22,True
05073,22015,94.922,14,14,0.0674,0.0000,110.419,0.0000,94.922,05+22,True
22027,05139,68.969,34,20,0.0021,0.0000,69.388,0.0000,68.969,05+22,True
22035,05017,58.055,2,2,0.3043,0.0000,111.048,0.0000,58.055,05+22,True
22017,05091,92.648,50,20,0.0033,0.0000,94.117,0.0000,92.291,05+22,True
05041,28011,81.171,10,10,0.0000,0.0000,81.171,0.0000,81.171,05+28,True
05077,28143,53.006,20,20,-0.0000,0.0000,53.006,0.0000,53.006,05+28,True
28143,05035,129.955,31,20,0.0000,0.0000,129.955,0.0000,129.955,05+28,True
05017,28151,23.770,34,20,0.1952,0.0000,36.277,0.0000,23.770,05+28,True
05107,28027,9.014,22,20,3.3937,0.0000,200.521,0.0000,9.014,05+28,True
29153,05089,48.988,36,20,-0.0000,0.0000,48.988,0.0000,48.988,05+29,True
05121,29149,84.046,14,14,0.0121,0.0000,91.534,0.0000,84.046,05+29,True
05055,29069,32.914,18,18,0.2519,0.0000,77.072,0.0000,32.914,05+29,True
05049,29149,42.803,38,20,0.0101,0.0000,43.949,0.0000,42.803,05+29,True
29023,05021,7.566,52,20,0.1164,0.0000,14.688,0.0000,7.566,05+29,True
05005,29153,37.269,46,20,0.1477,0.0000,49.327,0.0000,37.269,05+29,True
05031,29069,53.306,18,18,0.0000,0.0000,53.306,0.0000,53.306,05+29,True
29069,05021,82.630,60,20,0.0172,0.0000,86.155,0.0000,82.630,05+29,True
29181,05121,40.508,36,20,0.0843,0.0000,56.115,0.0000,40.508,05+29,True
05021,29181,44.943,30,20,0.0107,0.0000,47.833,0.0000,44.943,05+29,True
29091,05049,39.948,40,20,0.0232,0.0000,44.290,0.0000,39.948,05+29,True
05093,29069,11.395,40,20,0.3406,0.0000,23.900,0.0000,11.395,05+29,True
29119,05007,45.619,140,20,0.0007,0.0000,45.751,0.0000,45.619,05+29,True
05015,29209,48.250,48,20,0.0067,0.0000,49.446,0.0000,48.250,05+29,True
29213,05089,57.889,10,10,-0.0000,0.0000,57.889,0.0000,57.889,05+29,True
29009,05007,23.431,28,20,0.1709,0.0000,49.984,0.0000,23.431,05+29,True
05009,29213,20.860,36,20,0.1097,0.0000,34.351,0.0000,20.860,05+29,True
05135,29149,55.854,26,20,0.0332,0.0000,65.726,0.0000,55.854,05+29,True
29153,05049,58.051,6,6,0.0103,0.0000,61.335,0.0000,58.051,05+29,True
29155,05093,45.144,26,20,0.0000,0.0000,45.144,0.0000,45.144,05+29,True
05015,29009,59.811,44,20,0.0038,0.0000,60.625,0.0000,59.811,05+29,True
40135,05033,40.290,38,20,0.0077,0.0000,41.015,0.0000,40.290,05+40,True
05007,40001,64.038,12,12,0.0000,0.0000,64.038,0.0000,64.038,05+40,True
40079,05127,60.038,28,20,0.0181,0.0000,65.971,0.0000,60.038,05+40,True
05033,40001,76.714,2,2,0.0227,0.0000,81.928,0.0000,76.714,05+40,True
40089,05113,66.044,38,20,0.0000,0.0000,66.044,0.0000,66.044,05+40,True
05131,40135,47.154,2,2,0.2527,0.0000,82.075,0.0000,47.154,05+40,True
40079,05113,52.669,28,20,0.1962,0.0000,98.857,0.0000,52.669,05+40,True
40041,05007,26.982,136,20,0.0024,0.0000,27.144,0.0000,26.982,05+40,True
40089,05133,21.514,30,20,0.3148,0.0000,47.567,0.0000,21.514,05+40,True
05131,40079,56.120,72,20,0.0134,0.0000,58.578,0.0000,56.120,05+40,True
05143,40001,58.116,54,20,0.0030,0.0000,58.814,0.0000,58.116,05+40,True
05081,40089,60.076,68,20,0.0000,0.0000,60.076,0.0000,60.076,05+40,True
05035,47157,32.284,8,8,0.6208,0.0000,209.057,0.0000,29.294,05+47,True
05093,47097,97.197,8,8,-0.0000,0.0000,97.197,0.0000,97.197,05+47,True
48067,05091,28.551,40,20,0.0000,0.0000,28.551,0.0000,28.551,05+48,True
05081,48037,28.837,34,20,0.0000,0.0000,28.837,0.0000,28.837,05+48,True
05091,48037,13.351,255,20,0.0000,0.0000,13.351,0.0000,13.351,05+48,True
32019,06051,90.965,2,2,0.0000,0.0000,90.965,0.0000,90.965,06+32,True
06027,32003,277.895,12,12,-0.0000,0.0000,277.895,0.0000,277.895,06+32,True
32031,06035,38.059,38,20,0.2576,0.0000,60.336,0.0000,38.059,06+32,True
06051,32009,287.517,10,10,0.0029,0.0000,290.159,0.0000,287.517,06+32,True
32031,06091,14.546,40,20,0.2278,0.0000,20.817,0.0000,14.546,06+32,True
06017,32005,28.219,16,16,0.0684,0.0000,54.781,0.0000,28.219,06+32,True
32023,06027,188.934,52,20,-0.0000,0.0000,188.934,0.0000,188.934,06+32,True
32031,06061,54.345,24,20,0.0000,0.0000,54.345,0.0000,54.345,06+32,True
06027,32009,133.482,10,10,0.1744,0.0000,258.441,0.0000,133.482,06+32,True
32021,06051,169.573,10,10,0.0152,0.0000,177.667,0.0000,169.573,06+32,True
06071,32003,273.765,34,20,0.0184,0.0000,309.139,0.0000,273.242,06+32,True
32031,06049,163.441,10,10,0.0000,0.0000,163.441,0.0000,163.441,06+32,True
32005,06003,20.828,18,18,0.2429,0.0000,62.171,0.0000,20.828,06+32,True
32005,06051,23.848,12,12,0.1898,0.0000,67.194,0.0000,23.848,06+32,True
41015,06015,55.397,4,4,0.4572,0.0000,176.332,0.0000,55.397,06+41,True
06093,41029,37.284,60,20,0.0265,0.0000,40.836,0.0000,36.853,06+41,True
06049,41035,95.644,32,20,0.0157,0.0000,114.594,0.0000,95.644,06+41,True
06093,41033,71.431,18,18,0.0000,0.0000,71.431,0.0000,71.431,06+41,True
41033,06015,45.632,22,20,0.1147,0.0000,101.602,0.0000,45.632,06+41,True
06049,41037,163.648,48,20,0.0011,0.0000,164.206,0.0000,163.648,06+41,True
06093,41035,81.090,61,20,0.0000,0.0000,81.090,0.0000,81.090,06+41,True
08099,20187,62.416,12,12,-0.0000,0.0000,62.416,0.0000,62.416,08+20,True
08063,20023,31.915,2,2,0.0000,0.0000,31.915,0.0000,31.915,08+20,True
08009,20187,101.905,24,20,0.0123,0.0000,116.358,0.0000,101.905,08+20,True
08061,20071,74.403,24,20,0.1133,0.0000,143.803,0.0000,74.403,08+20,True
08017,20199,70.015,22,20,0.1761,0.0000,148.806,0.0000,70.015,08+20,True
20181,08063,52.242,42,20,0.0031,0.0000,52.554,0.0000,52.242,08+20,True
20023,08125,15.316,32,20,0.5298,0.0000,56.221,0.0000,15.316,08+20,True
08009,20129,112.264,14,14,0.0413,0.0000,138.944,0.0000,112.264,08+20,True
20199,08063,100.260,2,2,0.0000,0.0000,100.260,0.0000,100.260,08+20,True
20071,08017,92.805,4,4,-0.0000,0.0000,92.805,0.0000,92.805,08+20,True
08099,20075,33.043,26,20,0.3088,0.0000,103.980,0.0000,33.043,08+20,True
20071,08099,112.808,2,2,0.0000,0.0000,112.808,0.0000,112.808,08+20,True
08125,31029,63.369,6,6,0.0603,0.0000,89.369,0.0000,63.369,08+31,True
08075,31033,100.294,46,20,0.0199,0.0000,106.428,0.0000,100.294,08+31,True
31135,08095,60.715,4,4,0.0512,0.0000,73.335,0.0000,60.715,08+31,True
08095,31029,42.363,56,20,0.0074,0.0000,43.488,0.0000,42.363,08+31,True
08115,31049,3.637,78,20,0.2927,0.0000,5.981,0.0000,3.637,08+31,True
08125,31057,40.392,42,20,0.0251,0.0000,48.789,0.0000,40.392,08+31,True
08123,31105,70.668,28,20,0.1534,0.0000,107.037,0.0000,70.668,08+31,True
08115,31135,38.753,36,20,0.0121,0.0000,41.241,0.0000,38.753,08+31,True
31105,08075,96.877,2,2,0.0460,0.0000,110.235,0.0000,96.877,08+31,True
08023,35007,122.087,4,4,0.0000,0.0000,122.087,0.0000,122.087,08+35,True
08007,35039,59.510,64,20,0.0773,0.0000,72.607,0.0000,59.510,08+35,True
35055,08021,114.586,6,6,0.0656,0.0000,158.272,0.0000,114.586,08+35,True
35007,08071,100.059,87,20,0.0007,0.0000,100.178,0.0000,100.059,08+35,True
35045,08083,130.040,24,20,0.0129,0.0000,133.217,0.0000,130.040,08+35,True
35045,08067,81.441,94,20,0.0018,0.0000,82.017,0.0000,81.441,08+35,True
08007,35045,121.833,2,2,0.0000,0.0000,121.833,0.0000,121.833,08+35,True
35059,08071,117.934,26,20,0.2640,0.0000,204.396,0.0000,117.934,08+35,True
08021,35039,35.682,16,16,0.8087,0.0000,140.232,0.0000,35.682,08+35,True
35055,08023,82.911,8,8,0.1930,0.0000,215.283,0.0000,82.911,08+35,True
40025,08009,14.906,36,20,1.4917,0.0000,73.147,0.0000,14.906,08+40,True
08081,49009,70.819,6,6,0.0000,0.0000,70.819,0.0000,70.819,08+49,True
08081,49047,9.521,14,14,3.7795,0.0000,227.057,0.0000,9.521,08+49,True
49019,08045,171.233,12,12,-0.0000,0.0000,171.233,0.0000,171.233,08+49,True
08085,49037,131.489,22,20,0.0823,0.0000,246.427,0.0000,131.489,08+49,True
08045,49047,142.200,6,6,0.0000,0.0000,142.200,0.0000,142.200,08+49,True
08077,49019,106.063,34,20,0.0789,0.0000,128.972,0.0000,106.063,08+49,True
49037,08083,74.848,24,20,0.0000,0.0000,74.848,0.0000,74.848,08+49,True
49037,08113,169.835,14,14,0.0000,0.0000,169.835,0.0000,169.835,08+49,True
49037,08033,59.024,26,20,0.1465,0.0000,129.698,0.0000,59.024,08+49,True
08103,49047,125.626,24,20,0.0000,0.0000,125.626,0.0000,125.626,08+49,True
56001,08057,89.697,4,4,0.1851,0.0000,171.121,0.0000,89.697,08+56,True
08069,56001,64.487,48,20,0.0025,0.0000,65.000,0.0000,64.487,08+56,True
56007,08057,120.716,22,20,0.0000,0.0000,120.716,0.0000,120.716,08+56,True
56007,08081,141.301,34,20,0.0630,0.0000,169.203,0.0000,141.301,08+56,True
56021,08123,54.399,30,20,-0.0052,0.0000,71.165,0.0000,52.251,08+56,True
08069,56021,75.324,20,20,0.0000,0.0000,75.324,0.0000,75.324,08+56,True
56007,08107,241.630,30,20,0.0000,0.0000,241.630,0.0000,241.630,08+56,True
56037,08081,196.624,20,20,0.0377,0.0000,225.993,0.0000,196.624,08+56,True
25027,09013,17.096,2,2,-0.0000,0.0000,17.096,0.0000,17.096,09+25,True
09003,25013,49.668,158,20,-0.0000,0.0000,49.668,0.0000,49.668,09+25,True
25003,09005,57.984,96,20,0.0139,0.0000,59.385,0.0000,57.984,09+25,True
09015,25027,28.304,104,20,0.0000,0.0000,28.304,0.0000,28.304,09+25,True
09005,25013,58.954,2,2,-0.0000,0.0000,58.954,0.0000,58.954,09+25,True
09013,25013,3.741,54,20,0.0486,0.0000,4.118,0.0000,3.741,09+25,True
36079,09001,9.837,126,20,0.0052,0.0000,9.955,0.0000,9.837,09+36,True
09001,36027,20.274,26,20,0.0000,0.0000,20.274,0.0000,20.274,09+36,True
36027,09005,37.081,51,20,0.0000,0.0000,37.081,0.0000,37.081,09+36,True
36119,09001,15.558,330,20,-0.0000,0.0000,15.558,0.0000,15.558,09+36,True
09015,44003,29.815,10,10,0.0000,0.0000,29.815,0.0000,29.815,09+44,True
09011,44003,45.688,10,10,0.0000,0.0000,45.688,0.0000,45.688,09+44,True
44009,09011,29.926,70,20,0.0352,0.0000,33.204,0.0000,29.926,09+44,True
09015,44007,0.104,108,20,0.6263,0.0000,0.341,0.0000,0.104,09+44,True
10001,24035,29.614,14,14,0.0710,0.0000,52.252,0.0000,29.614,10+24,True
10005,24011,15.040,34,20,0.1489,0.0000,24.343,0.0000,15.040,10+24,True
24011,10001,49.041,114,20,0.0020,0.0000,49.208,0.0000,49.041,10+24,True
10003,24015,25.859,168,20,0.0123,0.0000,26.746,0.0000,25.859,10+24,True
24045,10005,22.817,246,20,0.0000,0.0000,22.820,0.0000,22.817,10+24,True
10001,24029,34.944,4,4,0.0183,0.0000,36.625,0.0000,34.944,10+24,True
10005,24019,31.526,22,20,0.0602,0.0000,44.210,0.0000,31.526,10+24,True
10005,24047,34.672,82,20,0.0046,0.0000,35.222,0.0000,34.665,10+24,True
10003,24029,21.843,12,12,0.1442,0.0000,48.474,0.0000,21.843,10+24,True
34033,10003,6.355,40,20,0.2925,0.0000,10.488,0.0000,4.950,10+34,True
10003,42029,13.718,170,20,0.0000,0.0000,13.718,0.0000,13.718,10+42,True
42045,10003,7.129,180,20,0.0105,0.0000,7.272,0.0000,7.129,10+42,True
11001,24033,13.461,370,20,-0.0000,0.0000,13.461,0.0000,13.461,11+24,True
24031,11001,23.403,244,20,0.0014,0.0000,23.477,0.0000,23.403,11+24,True
51510,11001,17.442,4,4,0.0000,0.0000,17.442,0.0000,17.442,11+51,True
51013,11001,8.803,36,20,0.0225,0.0000,9.554,0.0000,8.803,11+51,True
13027,12065,55.182,2,2,0.0343,0.0000,60.867,0.0000,55.182,12+13,True
13275,12073,42.609,4,4,0.0000,0.0000,42.609,0.0000,42.609,12+13,True
12047,13101,66.422,20,20,0.0261,0.0000,77.428,0.0000,66.422,12+13,True
13131,12073,23.674,8,8,0.3392,0.0000,71.127,0.0000,23.578,12+13,True
13185,12047,28.928,10,10,0.1038,0.0000,72.798,0.0000,26.377,12+13,True
12003,13049,74.632,26,20,0.0000,0.0000,74.632,0.0000,74.632,12+13,True
13065,12023,94.236,14,14,0.0000,0.0000,94.236,0.0000,94.236,12+13,True
12065,13275,34.846,24,20,0.1593,0.0000,59.672,0.0000,34.846,12+13,True
12039,13087,49.499,51,20,-0.0000,0.0000,49.499,0.0000,49.499,12+13,True
13299,12003,125.187,12,12,0.0000,0.0000,125.187,0.0000,125.187,12+13,True
12089,13039,21.696,12,12,0.4348,0.0000,60.808,0.0000,21.696,12+13,True
13253,12063,61.018,10,10,0.2792,0.0000,109.567,0.0000,61.018,12+13,True
12089,13049,25.235,48,20,0.0767,0.0000,32.043,0.0000,25.235,12+13,True
12023,13101,43.503,4,4,0.3547,0.0000,100.347,0.0000,43.503,12+13,True
12039,13131,42.522,13,13,-0.0000,0.0000,42.522,0.0000,42.522,12+13,True
13027,12079,40.136,30,20,0.0715,0.0000,50.569,0.0000,40.136,12+13,True
12079,13185,37.717,2,2,0.1732,0.0000,57.313,0.0000,37.717,12+13,True
37043,13291,10.278,10,10,-0.0000,0.0000,10.278,0.0000,10.278,13+37,True
13241,37113,35.190,60,20,0.0317,0.0000,37.546,0.0000,35.190,13+37,True
13291,37039,20.441,26,20,-0.0000,0.0000,20.441,0.0000,20.441,13+37,True
37039,13111,34.298,36,20,0.0298,0.0000,37.804,0.0000,34.298,13+37,True
37043,13281,4.983,40,20,0.2451,0.0000,9.392,0.0000,4.983,13+37,True
13033,45003,51.916,2,2,0.0000,0.0000,51.916,0.0000,51.916,13+45,True
45005,13251,26.185,6,6,0.7789,0.0000,129.250,0.0000,26.185,13+45,True
45073,13147,48.042,4,4,0.1210,0.0000,69.386,0.0000,48.042,13+45,True
45037,13245,56.461,1,1,0.0391,0.0000,60.875,0.0000,56.461,13+45,True
13073,45037,61.970,6,6,0.0128,0.0000,65.324,0.0000,61.970,13+45,True
13103,45053,23.976,8,8,0.1082,0.0000,34.130,0.0000,23.976,13+45,True
45073,13241,50.331,12,12,-0.0000,0.0000,50.331,0.0000,50.331,13+45,True
13251,45049,38.518,2,2,0.0000,0.0000,38.518,0.0000,38.518,13+45,True
13033,45005,77.886,6,6,0.0000,0.0000,77.886,0.0000,77.886,13+45,True
13181,45065,17.087,16,16,1.0499,0.0000,87.749,0.0000,17.087,13+45,True
13257,45073,31.158,58,20,0.0200,0.0000,33.508,0.0000,31.158,13+45,True
45053,13051,23.330,21,20,0.2361,0.0000,35.193,0.0000,23.330,13+45,True
45065,13073,45.006,12,12,0.0731,0.0000,59.830,0.0000,45.006,13+45,True
13147,45007,58.679,26,20,0.0366,0.0000,69.249,0.0000,58.679,13+45,True
45001,13105,24.200,6,6,0.4299,0.0000,79.359,0.0000,24.200,13+45,True
45007,13105,51.739,4,4,0.0004,0.0000,51.820,0.0000,51.739,13+45,True
45011,13033,107.704,2,2,0.0000,0.0000,107.704,0.0000,107.704,13+45,True
45073,13119,52.354,10,10,-0.0000,0.0000,52.354,0.0000,52.354,13+45,True
13245,45003,33.887,144,20,0.0012,0.0000,33.956,0.0000,33.887,13+45,True
47011,13313,47.056,38,20,0.0000,0.0000,47.056,0.0000,47.056,13+47,True
47139,13213,36.756,18,18,0.0483,0.0000,48.897,0.0000,36.756,13+47,True
13213,47011,38.153,4,4,0.0882,0.0000,47.501,0.0000,38.153,13+47,True
47139,13111,22.313,88,20,0.0047,0.0000,22.510,0.0000,22.313,13+47,True
13083,47065,19.041,32,20,0.0132,0.0000,20.623,0.0000,18.616,13+47,True
47065,13295,17.818,74,20,-0.0000,0.0000,17.818,0.0000,17.818,13+47,True
47065,13047,11.153,190,20,0.0021,0.0000,11.193,0.0000,11.153,13+47,True
13083,47115,21.999,14,14,0.1324,0.0000,37.770,0.0000,21.999,13+47,True
30031,16043,236.610,6,6,0.0811,0.0000,325.229,0.0000,236.610,16+30,True
30001,16043,224.625,2,2,0.0000,0.0000,224.625,0.0000,224.625,16+30,True
30057,16043,246.767,4,4,0.0559,0.0000,315.072,0.0000,246.767,16+30,True
30081,16049,51.941,4,4,-0.0000,0.0000,51.941,0.0000,51.941,16+30,True
16079,30089,111.221,28,20,0.0804,0.0000,142.419,0.0000,111.221,16+30,True
16017,30089,127.754,8,8,0.1368,0.0000,255.209,0.0000,127.754,16+30,True
30063,16035,177.777,8,8,-0.0000,0.0000,177.777,0.0000,177.777,16+30,True
16059,30001,93.681,22,20,0.3648,0.0000,211.103,0.0000,93.681,16+30,True
30001,16033,170.759,30,20,0.0263,0.0000,197.279,0.0000,170.759,16+30,True
16059,30081,103.660,16,16,0.2020,0.0000,214.172,0.0000,103.660,16+30,True
30053,16017,104.762,2,2,-0.0000,0.0000,104.762,0.0000,104.762,16+30,True
30063,16049,39.803,10,10,0.5312,0.0000,251.453,0.0000,39.803,16+30,True
30053,16021,18.152,22,20,0.6897,0.0000,193.939,0.0000,18.152,16+30,True
16079,30061,107.100,68,20,0.0083,0.0000,109.605,0.0000,107.100,16+30,True
16083,32007,219.032,10,10,0.0999,0.0000,432.915,0.0000,219.032,16+32,True
32007,16073,221.373,42,20,0.0057,0.0000,233.239,0.0000,221.373,16+32,True
16087,41001,40.146,66,20,0.0035,0.0000,40.683,0.0000,40.146,16+41,True
41063,16003,110.689,26,20,0.0000,0.0000,110.689,0.0000,110.689,16+41,True
16027,41045,34.401,78,20,0.0000,0.0000,34.401,0.0000,34.401,16+41,True
41063,16049,166.549,6,6,-0.0000,0.0000,166.549,0.0000,166.549,16+41,True
41001,16003,53.752,26,20,0.0000,0.0000,53.752,0.0000,53.752,16+41,True
41045,16087,52.109,78,20,0.0000,0.0000,52.109,0.0000,52.109,16+41,True
16075,41045,6.536,124,20,0.0244,0.0000,6.840,0.0000,6.536,16+41,True
16073,41045,83.097,76,20,0.0000,0.0000,83.097,0.0000,83.097,16+41,True
16071,49005,90.525,2,2,0.0000,0.0000,90.525,0.0000,90.525,16+49,True
49033,16007,14.295,15,15,1.1524,0.0000,173.698,0.0000,14.295,16+49,True
49003,16071,74.432,54,20,0.0217,0.0000,81.108,0.0000,74.432,16+49,True
16041,49005,36.921,28,20,0.1301,0.0000,90.571,0.0000,36.921,16+49,True
49003,16031,75.354,50,20,0.0000,0.0000,75.354,0.0000,75.354,16+49,True
16057,53075,64.676,82,20,0.0085,0.0000,66.552,0.0000,64.676,16+53,True
16017,53063,76.667,10,10,0.0000,0.0000,76.667,0.0000,76.667,16+53,True
16055,53063,46.582,128,20,0.0001,0.0000,46.629,0.0000,46.582,16+53,True
16009,53075,51.596,24,20,0.0401,0.0000,64.201,0.0000,51.596,16+53,True
16069,53003,7.726,104,20,0.0012,0.0000,7.771,0.0000,7.726,16+53,True
53063,16009,53.081,16,16,0.0000,0.0000,53.081,0.0000,53.081,16+53,True
16069,53075,73.734,8,8,0.0322,0.0000,90.657,0.0000,73.734,16+53,True
53051,16017,0.074,90,20,0.5509,0.0000,0.232,0.0000,0.074,16+53,True
16007,56023,67.280,36,20,0.0270,0.0000,77.107,0.0000,67.280,16+56,True
56039,16043,69.614,16,16,0.0000,0.0000,69.614,0.0000,69.614,16+56,True
16019,56023,29.905,84,20,0.0232,0.0000,31.489,0.0000,29.905,16+56,True
56039,16081,31.705,110,20,0.1443,0.0000,43.383,0.0000,31.705,16+56,True
56023,16029,17.518,150,20,0.0027,0.0000,17.603,0.0000,17.518,16+56,True
17193,18051,49.502,6,6,0.0000,0.0000,49.502,0.0000,49.502,17+18,True
17183,18007,60.415,6,6,0.0000,0.0000,60.415,0.0000,60.415,17+18,True
17059,18129,70.414,10,10,0.0000,0.0000,70.414,0.0000,70.414,17+18,True
18083,17101,17.578,24,20,0.3110,0.0000,65.852,0.0000,17.578,17+18,True
17023,18167,28.890,60,20,0.0020,0.0000,29.068,0.0000,28.890,17+18,True
17091,18089,49.277,52,20,0.0119,0.0000,50.798,0.0000,49.277,17+18,True
17023,18153,57.587,12,12,0.0000,0.0000,57.587,0.0000,57.587,17+18,True
18083,17185,56.890,14,14,-0.0000,0.0000,56.890,0.0000,56.890,17+18,True
17183,18165,10.734,60,20,0.0867,0.0000,12.237,0.0000,10.734,17+18,True
18089,17197,52.872,132,20,0.0000,0.0000,52.872,0.0000,52.872,17+18,True
17075,18111,29.346,72,20,0.0033,0.0000,29.576,0.0000,29.346,17+18,True
17031,18089,34.696,265,20,0.0000,0.0000,34.696,0.0000,34.696,17+18,True
17091,18111,68.974,26,20,0.0000,0.0000,68.974,0.0000,68.974,17+18,True
18007,17075,31.916,74,20,0.0000,0.0000,31.916,0.0000,31.916,17+18,True
18129,17193,25.169,62,20,0.0304,0.0000,27.111,0.0000,25.169,17+18,True
17183,18171,36.772,94,20,0.0000,0.0000,36.772,0.0000,36.772,17+18,True
17185,18051,20.662,60,20,0.2562,0.0000,31.784,0.0000,20.662,17+18,True
18083,17033,62.599,2,2,0.0000,0.0000,62.599,0.0000,62.599,17+18,True
18167,17045,46.785,40,20,0.0385,0.0000,53.294,0.0000,46.785,17+18,True
17033,18153,37.112,26,20,0.2436,0.0000,68.750,0.0000,37.112,17+18,True
18165,17045,39.614,58,20,0.0000,0.0000,39.614,0.0000,39.614,17+18,True
19061,17085,13.115,2,2,3.5118,0.0000,151.285,0.0000,13.115,17+19,True
19057,17071,25.245,40,20,0.0410,0.0000,28.693,0.0000,25.245,17+19,True
19163,17161,17.539,230,20,-0.0007,0.0000,17.556,0.0000,17.520,17+19,True
19097,17015,60.102,2,2,0.1172,0.0000,81.232,0.0000,60.102,17+19,True
17067,19111,22.164,20,20,0.5243,0.0000,79.099,0.0000,22.164,17+19,True
17131,19115,87.637,10,10,0.0000,0.0000,87.637,0.0000,87.637,17+19,True
19139,17161,36.829,36,20,0.0147,0.0000,38.378,0.0000,36.829,17+19,True
19045,17195,26.421,36,20,0.0263,0.0000,28.039,0.0000,26.421,17+19,True
21007,17003,22.834,2,2,1.1833,0.0000,103.894,0.0000,22.834,17+21,True
21225,17059,25.558,18,18,0.3734,0.0000,182.856,0.0000,25.558,17+21,True
21055,17069,97.638,52,20,0.0000,0.0000,97.638,0.0000,97.638,17+21,True
17151,21139,59.073,48,20,-0.0000,0.0000,59.073,0.0000,59.073,17+21,True
17127,21145,25.190,104,20,0.0026,0.0000,25.327,0.0000,25.190,17+21,True
21007,17153,61.088,6,6,0.0000,0.0000,61.088,0.0000,61.088,17+21,True
29127,17149,3.091,2,2,5.7344,0.0000,52.917,0.0000,3.091,17+29,True
29157,17157,58.306,2,2,0.2613,0.0000,104.004,0.0000,58.306,17+29,True
29113,17013,122.261,12,12,0.0079,0.0000,126.540,0.0000,122.261,17+29,True
29189,17133,23.134,2,2,0.4129,0.0000,47.742,0.0000,23.134,17+29,True
17119,29510,29.562,2,2,0.0602,0.0000,34.900,0.0000,29.562,17+29,True
29183,17119,45.094,2,2,0.2377,0.0000,79.276,0.0000,44.082,17+29,True
29133,17003,52.826,10,10,0.0217,0.0000,62.147,0.0000,51.853,17+29,True
29157,17077,65.054,32,20,0.0441,0.0000,79.529,0.0000,65.054,17+29,True
17003,29031,27.891,2,2,0.3132,0.0000,53.823,0.0000,27.891,17+29,True
29186,17157,84.901,10,10,0.0000,0.0000,84.901,0.0000,84.901,17+29,True
29189,17119,43.845,2,2,0.0768,0.0000,50.354,0.0000,43.845,17+29,True
17163,29510,5.903,8,8,0.7988,0.0000,58.558,0.0000,3.600,17+29,True
29163,17149,49.515,26,20,0.0000,0.0000,49.515,0.0000,49.515,17+29,True
29183,17083,68.153,16,16,0.0000,0.0000,68.153,0.0000,68.153,17+29,True
17001,29111,46.494,12,12,0.0504,0.0000,54.110,0.0000,46.494,17+29,True
17133,29099,49.813,10,10,0.0000,0.0000,49.813,0.0000,49.813,17+29,True
29127,17001,7.836,12,12,-0.0000,0.0000,7.836,0.0000,7.836,17+29,True
29201,17003,26.425,12,12,0.0936,0.0000,55.679,0.0000,26.425,17+29,True
